Nombre,prueba,tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,Miércoles 25 de Enero,,,,,,,,
,   52  Dispositivos,,,,,,,,
,   474.1 GB,,,,,,,,
,   1015 ficheros,,,,,,,,
,   $3018,,,,,,,,
Nombre de Dispositivo,,Tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,Caso Cerrado 1 {19-01-2023].mpg,389MB,11:00:58 ,I:\Show (Actualización Semanal)\Caso Cerrado 1 {19-01-2023].mpg,,,,,
,El Señor de los cielos 8 Capt-5 {23-01-2023}.mpg,292MB,10:49:34 ,I:\El Señor de los cielos 8 Capt-5 {23-01-2023}.mpg,,,,,
,El Señor de los cielos 8 Capt-6 {24-01-2023}.mpg,278MB,10:55:20 ,I:\El Señor de los cielos 8 Capt-6 {24-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-1 {22-01-2023}.mpg,245MB,10:53:48 ,I:\La mujer del diablo 3 Capt-1 {22-01-2023}.mpg,,,,,
(E:),,Memoria 16 GB,10:43,2.7 GB,10 ficheros,0 ficheros,$25,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,La mujer del diablo 3 Capt-7 {22-01-2023}.mpg,311MB,10:58:14 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-7 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-10 {22-01-2023}.mpg,307MB,11:00:32 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-10 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-4 {22-01-2023}.mpg,305MB,10:56:07 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-4 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-3 {22-01-2023}.mpg,291MB,10:55:22 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-3 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-9 {22-01-2023}.mpg,290MB,10:59:59 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-9 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-2 {22-01-2023}.mpg,278MB,10:54:36 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-2 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-6 {22-01-2023}.mpg,270MB,10:57:33 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-6 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-8 {22-01-2023}.mpg,264MB,10:59:04 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-8 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-5 {22-01-2023}.mpg,247MB,10:56:55 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-5 {22-01-2023}.mpg,,,,,
,La mujer del diablo 3 Capt-1 {22-01-2023}.mpg,245MB,10:54:12 ,E:\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-1 {22-01-2023}.mpg,,,,,
KINGSTON (M:),,Memoria 32 GB,10:29,28.4 GB,73 ficheros,134 ficheros,$299,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Aqui no hay quien viva S01E05.avi,562MB,11:18:08 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E05.avi,,,,,
,Aqui no hay quien viva S01E06.avi,562MB,11:19:27 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E06.avi,,,,,
,Aqui no hay quien viva S01E02 Erase una reforma.avi,561MB,11:14:15 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E02 Erase una reforma.avi,,,,,
,Aqui no hay quien viva S01E03 Erase el reciclaje.avi,560MB,11:15:30 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E03 Erase el reciclaje.avi,,,,,
,Aqui no hay quien viva S01E01 Erase una mudanza.avi,560MB,11:12:56 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E01 Erase una mudanza.avi,,,,,
,Aqui no hay quien viva S01E04 Erase un rumor.avi,560MB,11:16:49 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E04 Erase un rumor.avi,,,,,
,Aqui no hay quien viva S02E13-30 Erase una boda.avi,457MB,11:42:49 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E13-30 Erase una boda.avi,,,,,
,Aqui no hay quien viva S02E06-23 Erase un rastrillo.avi,453MB,11:35:39 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E06-23 Erase un rastrillo.avi,,,,,
,Aqui no hay quien viva S02E08-25 Erase un piso en venta.avi,453MB,11:37:43 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E08-25 Erase un piso en venta.avi,,,,,
,Aqui no hay quien viva S02E10-27 Erase un vídeo casero.avi,453MB,11:39:45 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E10-27 Erase un vídeo casero.avi,,,,,
,Aqui no hay quien viva S02E13a-(Capitulo Especial) Erase un apoyo vecinal.avi,453MB,11:43:53 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E13a-(Capitulo Especial) Erase un apoyo vecinal.avi,,,,,
,Aqui no hay quien viva S02E01-18 Erase una derrama.avi,452MB,11:30:35 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E01-18 Erase una derrama.avi,,,,,
,Aqui no hay quien viva S02E12-29 Erase una despedida de soltero.avi,452MB,11:41:49 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E12-29 Erase una despedida de soltero.avi,,,,,
,Aqui no hay quien viva S02E07-24 Erase una huelga.avi,452MB,11:36:41 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E07-24 Erase una huelga.avi,,,,,
,Aqui no hay quien viva S02E02-19 Erase un sueño erótico.avi,451MB,11:31:37 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E02-19 Erase un sueño erótico.avi,,,,,
,Aqui no hay quien viva S01E13 Erase una fiesta.avi,451MB,11:25:40 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E13 Erase una fiesta.avi,,,,,
,Aqui no hay quien viva S01E16 Erase una nochebuena.avi,451MB,11:28:47 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E16 Erase una nochebuena.avi,,,,,
,Aqui no hay quien viva S01E12 Erase un sustituto.avi,451MB,11:24:39 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E12 Erase un sustituto.avi,,,,,
,Aqui no hay quien viva S01E15 Erase un anillo.avi,451MB,11:27:43 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E15 Erase un anillo.avi,,,,,
,Aqui no hay quien viva S01E14 Erase una averia.avi,450MB,11:26:43 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E14 Erase una averia.avi,,,,,
,Aqui no hay quien viva S02E04-21 Erase un desafío.avi,450MB,11:33:36 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E04-21 Erase un desafío.avi,,,,,
,Aqui no hay quien viva S02E11-28 Erase unas elecciones.avi,449MB,11:40:47 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E11-28 Erase unas elecciones.avi,,,,,
,AidA 3x01-El.Imperio.Del.Sinsentido.DVBrip.XViD.By.Dr.Jordi.avi,448MB,10:58:59 ,M:\Aida Temp. 3\AidA 3x01-El.Imperio.Del.Sinsentido.DVBrip.XViD.By.Dr.Jordi.avi,,,,,
,Aqui no hay quien viva S02E09-26 Erase una parabólica.avi,436MB,11:38:46 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E09-26 Erase una parabólica.avi,,,,,
,Aida 3x05 El memo que mece la cuna [DVBRip by Bahamut][eMule-Rip.com].avi,406MB,11:02:45 ,M:\Aida Temp. 3\Aida 3x05 El memo que mece la cuna [DVBRip by Bahamut][eMule-Rip.com].avi,,,,,
,Aqui no hay quien viva S02E05-22 Erase una patrulla ciudadana.avi,403MB,11:34:42 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E05-22 Erase una patrulla ciudadana.avi,,,,,
,Aqui no hay quien viva S02E03-20 Erase un negocio.avi,402MB,11:32:41 ,M:\Aqui no hay quien viva Temp. 2\Aqui no hay quien viva S02E03-20 Erase un negocio.avi,,,,,
,1 AIDA-13.avi,401MB,10:44:43 ,M:\Aida Temp. 1\1 AIDA-13.avi,,,,,
,Aqui no hay quien viva S01E11 Erase un traspaso.avi,400MB,11:23:44 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E11 Erase un traspaso.avi,,,,,
,Aqui no hay quien viva S01E08 Erase un indigente.avi,400MB,11:21:33 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E08 Erase un indigente.avi,,,,,
,Aida 2 12 Una habitacion con maristas.avi,400MB,10:56:20 ,M:\Aida Temp. 2\Aida 2 12 Una habitacion con maristas.avi,,,,,
,Aida 2 10 From lost to the river.avi,399MB,10:54:23 ,M:\Aida Temp. 2\Aida 2 10 From lost to the river.avi,,,,,
,Aida 2 11 Todo es mentira.avi,399MB,10:55:20 ,M:\Aida Temp. 2\Aida 2 11 Todo es mentira.avi,,,,,
,Aida 2 09 Tendero Soltero Blanco Busca.avi,399MB,10:53:28 ,M:\Aida Temp. 2\Aida 2 09 Tendero Soltero Blanco Busca.avi,,,,,
,Aida 2 08 Los trilocos.avi,399MB,10:52:32 ,M:\Aida Temp. 2\Aida 2 08 Los trilocos.avi,,,,,
,Aida 2 14 Guiness de los magos [DVBRip by dsigual][TusSeries com].avi,398MB,10:58:03 ,M:\Aida Temp. 2\Aida 2 14 Guiness de los magos [DVBRip by dsigual][TusSeries com].avi,,,,,
,AidA 3x12 Tierras de pirula [DVBRip].avi,374MB,11:10:22 ,M:\Aida Temp. 3\AidA 3x12 Tierras de pirula [DVBRip].avi,,,,,
,Aida 2 05 El ataque de los clones.avi,373MB,10:49:59 ,M:\Aida Temp. 2\Aida 2 05 El ataque de los clones.avi,,,,,
,Aida 2 01 Bajo el peso de la ley.avi,373MB,10:46:30 ,M:\Aida Temp. 2\Aida 2 01 Bajo el peso de la ley.avi,,,,,
,Aida 2 02 Los freakies del calendario.avi,373MB,10:47:24 ,M:\Aida Temp. 2\Aida 2 02 Los freakies del calendario.avi,,,,,
,AidA 3x13 Miss adorable vecina [DVBRip by dsigual][TusSeries.com].avi,373MB,11:11:13 ,M:\Aida Temp. 3\AidA 3x13 Miss adorable vecina [DVBRip by dsigual][TusSeries.com].avi,,,,,
,AidA 3x11 Entre copas [DVBRip by dsigual][TusSeries.com].avi,373MB,11:09:30 ,M:\Aida Temp. 3\AidA 3x11 Entre copas [DVBRip by dsigual][TusSeries.com].avi,,,,,
,Aida 2 06 Dead man.avi,373MB,10:50:50 ,M:\Aida Temp. 2\Aida 2 06 Dead man.avi,,,,,
,Aida 2 04 Jonnhy cogio su violin.avi,373MB,10:49:07 ,M:\Aida Temp. 2\Aida 2 04 Jonnhy cogio su violin.avi,,,,,
,"AidA 3x14 Nos sos vos, soy yo [DVBRip by dsigual][TusSeries.com].avi",373MB,11:12:04 ,"M:\Aida Temp. 3\AidA 3x14 Nos sos vos, soy yo [DVBRip by dsigual][TusSeries.com].avi",,,,,
,Aida 2 03 Black is black.avi,372MB,10:48:13 ,M:\Aida Temp. 2\Aida 2 03 Black is black.avi,,,,,
,Aqui no hay quien viva S01E07 Erase una rata.avi,351MB,11:20:44 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E07 Erase una rata.avi,,,,,
,1 AIDA-14.avi,351MB,10:45:38 ,M:\Aida Temp. 1\1 AIDA-14.avi,,,,,
,Aida 2 07 Luisma Mantenimiento.avi,350MB,10:51:43 ,M:\Aida Temp. 2\Aida 2 07 Luisma Mantenimiento.avi,,,,,
,Aida 2 13 Adivina quién no viene a cenar esta noche.avi,350MB,10:57:15 ,M:\Aida Temp. 2\Aida 2 13 Adivina quién no viene a cenar esta noche.avi,,,,,
,Aqui no hay quien viva S01E09 Erase una de miedo.avi,350MB,11:22:28 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E09 Erase una de miedo.avi,,,,,
,1 AIDA-02.avi,346MB,10:35:59 ,M:\Aida Temp. 1\1 AIDA-02.avi,,,,,
,AidA 3x09 The Fast and the Furioso [DVBRip].avi,346MB,11:07:58 ,M:\Aida Temp. 3\AidA 3x09 The Fast and the Furioso [DVBRip].avi,,,,,
,1 AIDA-03.avi,345MB,10:36:46 ,M:\Aida Temp. 1\1 AIDA-03.avi,,,,,
,AidA 3x03 Dias de radio [DVBRip by dsigual][TusSeries.com].avi,345MB,11:01:08 ,M:\Aida Temp. 3\AidA 3x03 Dias de radio [DVBRip by dsigual][TusSeries.com].avi,,,,,
,AidA 3x10 Los Luismas del infierno [DVBRip by dsigual][TusSeries.com].avi,345MB,11:08:42 ,M:\Aida Temp. 3\AidA 3x10 Los Luismas del infierno [DVBRip by dsigual][TusSeries.com].avi,,,,,
,1 AIDA-01.avi,345MB,10:35:13 ,M:\Aida Temp. 1\1 AIDA-01.avi,,,,,
,AidA 3x02 Love actually [DVBRip by dsigual][TusSeries.com].avi,345MB,11:00:20 ,M:\Aida Temp. 3\AidA 3x02 Love actually [DVBRip by dsigual][TusSeries.com].avi,,,,,
,AidA 3x04 Tu madre se ha comido mi dedo [DVBRip by dsigual][TusSeries.com].avi,345MB,11:01:56 ,M:\Aida Temp. 3\AidA 3x04 Tu madre se ha comido mi dedo [DVBRip by dsigual][TusSeries.com].avi,,,,,
,1 AIDA-11.avi,345MB,10:43:10 ,M:\Aida Temp. 1\1 AIDA-11.avi,,,,,
,AidA 3x07 Mini size me [DVBRip].avi,345MB,11:06:23 ,M:\Aida Temp. 3\AidA 3x07 Mini size me [DVBRip].avi,,,,,
,AidA 3x06 Carne de gallina [DVBRip by dsigual][TusSeries.com].avi,345MB,11:05:36 ,M:\Aida Temp. 3\AidA 3x06 Carne de gallina [DVBRip by dsigual][TusSeries.com].avi,,,,,
,1 AIDA-07.avi,345MB,10:39:59 ,M:\Aida Temp. 1\1 AIDA-07.avi,,,,,
,Aida 3x08 - Los insaciables de Elliot Ness.avi,345MB,11:07:10 ,M:\Aida Temp. 3\Aida 3x08 - Los insaciables de Elliot Ness.avi,,,,,
,1 AIDA-09.avi,345MB,10:41:35 ,M:\Aida Temp. 1\1 AIDA-09.avi,,,,,
,1 AIDA-05.avi,345MB,10:38:22 ,M:\Aida Temp. 1\1 AIDA-05.avi,,,,,
,1 AIDA-06.avi,345MB,10:39:11 ,M:\Aida Temp. 1\1 AIDA-06.avi,,,,,
,1 AIDA-04.avi,345MB,10:37:34 ,M:\Aida Temp. 1\1 AIDA-04.avi,,,,,
,1 AIDA-08.avi,345MB,10:40:48 ,M:\Aida Temp. 1\1 AIDA-08.avi,,,,,
,1 AIDA-10.avi,345MB,10:42:23 ,M:\Aida Temp. 1\1 AIDA-10.avi,,,,,
,1 AIDA-12.avi,344MB,10:43:57 ,M:\Aida Temp. 1\1 AIDA-12.avi,,,,,
,Aqui no hay quien viva S01E17 Erase un fin de año.avi,312MB,11:29:51 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E17 Erase un fin de año.avi,,,,,
,Aqui no hay quien viva S01E10.avi,186MB,11:23:17 ,M:\Aqui no hay quien viva Temp. 1\Aqui no hay quien viva S01E10.avi,,,,,
RICARDITOOO (I:),,Memoria 32 GB,10:26,6.9 GB,9 ficheros,25 ficheros,$0,,"""DE AYER"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Sky_Rojo_S03E02_The_Line_That_Separates_Us_1080p_NF_WEB_DL_DUAL.mkv,1.6GB,10:28:10 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E02_The_Line_That_Separates_Us_1080p_NF_WEB_DL_DUAL.mkv,,,,,
,Sky_Rojo_S03E03_The_Lucky_Cat_1080p_NF_WEB_DL_DUAL_DDP5_1_Atmos.mkv,1.2GB,10:29:21 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E03_The_Lucky_Cat_1080p_NF_WEB_DL_DUAL_DDP5_1_Atmos.mkv,,,,,
,Sky_Rojo_S03E04_Diesel_Saltpeter_and_Gunpowder_1080p_NF_WEB_DL_DUAL.mkv,889MB,10:30:20 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E04_Diesel_Saltpeter_and_Gunpowder_1080p_NF_WEB_DL_DUAL.mkv,,,,,
,Sky_Rojo_S03E06_Ambushing_the_Embryo_1080p_NF_WEB_DL_DUAL_DDP5_1.mkv,717MB,10:31:40 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E06_Ambushing_the_Embryo_1080p_NF_WEB_DL_DUAL_DDP5_1.mkv,,,,,
,Sky_Rojo_S03E07_Helplessness_and_Ice_Hockey_1080p_NF_WEB_DL_DUAL.mkv,702MB,10:32:06 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E07_Helplessness_and_Ice_Hockey_1080p_NF_WEB_DL_DUAL.mkv,,,,,
,Sky_Rojo_S03E08_Gold_Frankincense_and_Lead_1080p_NF_WEB_DL_DUAL.mkv,680MB,10:32:48 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E08_Gold_Frankincense_and_Lead_1080p_NF_WEB_DL_DUAL.mkv,,,,,
,Sky_Rojo_S03E05_Jesus_Was_Right_1080p_NF_WEB_DL_DUAL_DDP5_1_Atmos.mkv,606MB,10:30:57 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E05_Jesus_Was_Right_1080p_NF_WEB_DL_DUAL_DDP5_1_Atmos.mkv,,,,,
,Sky_Rojo_S03E01_Getting_into_Heaven_through_the_Back_Door_1080p.mkv,561MB,10:27:42 ,I:\Sky Rojo Temp. 3\Sky_Rojo_S03E01_Getting_into_Heaven_through_the_Back_Door_1080p.mkv,,,,,
,Impresiones.txt,1KB,10:27:01 ,I:\Impresiones.txt,,,,,
INSUMISA (E:),,Memoria 32 GB,10:23,3.4 GB,11 ficheros,1 fichero,$25,,"""DEBE $25"" - ""$25"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,041 - Oro Verde (Brasil).mpg,346MB,10:36:55 ,E:\041 - Oro Verde (Brasil).mpg,,,,,
,039 - Oro Verde (Brasil).mpg,343MB,10:35:54 ,E:\039 - Oro Verde (Brasil).mpg,,,,,
,034 - Oro Verde (Brasil).mpg,342MB,10:33:25 ,E:\034 - Oro Verde (Brasil).mpg,,,,,
,040 - Oro Verde (Brasil).mpg,339MB,10:36:25 ,E:\040 - Oro Verde (Brasil).mpg,,,,,
,038 - Oro Verde (Brasil).mpg,338MB,10:35:25 ,E:\038 - Oro Verde (Brasil).mpg,,,,,
,037 - Oro Verde (Brasil).mpg,336MB,10:34:55 ,E:\037 - Oro Verde (Brasil).mpg,,,,,
,036 - Oro Verde (Brasil).mpg,335MB,10:34:25 ,E:\036 - Oro Verde (Brasil).mpg,,,,,
,033 - Oro Verde (Brasil).mpg,330MB,10:32:57 ,E:\033 - Oro Verde (Brasil).mpg,,,,,
,035 - Oro Verde (Brasil).mpg,325MB,10:33:56 ,E:\035 - Oro Verde (Brasil).mpg,,,,,
,032 - Oro Verde (Brasil).mpg,324MB,10:32:35 ,E:\032 - Oro Verde (Brasil).mpg,,,,,
,032 - Oro Verde (Brasil).mp4,193MB,10:23:35 ,E:\Oro Verde (Brasil) COMPLETA\032 - Oro Verde (Brasil).mp4,,,,,
(E:),,Memoria 32 GB,9:40,6.2 GB,20 ficheros,11 ficheros,$50,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,3x26 - La Reina del Sur (Mexico).mpg,398MB,09:53:50 ,E:\LA REINA DEL SUR\3x26 - La Reina del Sur (Mexico).mpg,,,,,
,3x22 - La Reina del Sur (Mexico).mpg,394MB,09:50:42 ,E:\LA REINA DEL SUR\3x22 - La Reina del Sur (Mexico).mpg,,,,,
,3x27 - La Reina del Sur (Mexico).mpg,391MB,09:54:40 ,E:\LA REINA DEL SUR\3x27 - La Reina del Sur (Mexico).mpg,,,,,
,3x23 - La Reina del Sur (Mexico).mpg,391MB,09:51:30 ,E:\LA REINA DEL SUR\3x23 - La Reina del Sur (Mexico).mpg,,,,,
,3x21 - La Reina del Sur (Mexico).mpg,388MB,09:49:53 ,E:\LA REINA DEL SUR\3x21 - La Reina del Sur (Mexico).mpg,,,,,
,3x25 - La Reina del Sur (Mexico).mpg,368MB,09:53:04 ,E:\LA REINA DEL SUR\3x25 - La Reina del Sur (Mexico).mpg,,,,,
,3x24 - La Reina del Sur (Mexico).mpg,346MB,09:52:18 ,E:\LA REINA DEL SUR\3x24 - La Reina del Sur (Mexico).mpg,,,,,
,3x13 - La Reina del Sur (Mexico).mpg,291MB,09:42:39 ,E:\LA REINA DEL SUR\3x13 - La Reina del Sur (Mexico).mpg,,,,,
,3x18 - La Reina del Sur (Mexico).mpg,290MB,09:45:42 ,E:\LA REINA DEL SUR\3x18 - La Reina del Sur (Mexico).mpg,,,,,
,3x16 - La Reina del Sur (Mexico).mpg,290MB,09:44:29 ,E:\LA REINA DEL SUR\3x16 - La Reina del Sur (Mexico).mpg,,,,,
,3x28 - La Reina del Sur (Mexico).mpg,289MB,09:47:32 ,E:\LA REINA DEL SUR\3x28 - La Reina del Sur (Mexico).mpg,,,,,
,3x17 - La Reina del Sur (Mexico).mpg,288MB,09:45:05 ,E:\LA REINA DEL SUR\3x17 - La Reina del Sur (Mexico).mpg,,,,,
,3x15 - La Reina del Sur (Mexico).mpg,288MB,09:43:54 ,E:\LA REINA DEL SUR\3x15 - La Reina del Sur (Mexico).mpg,,,,,
,3x14 - La Reina del Sur (Mexico).mpg,288MB,09:43:18 ,E:\LA REINA DEL SUR\3x14 - La Reina del Sur (Mexico).mpg,,,,,
,3x19 - La Reina del Sur (Mexico).mpg,288MB,09:46:18 ,E:\LA REINA DEL SUR\3x19 - La Reina del Sur (Mexico).mpg,,,,,
,3x20 - La Reina del Sur (Mexico).mpg,286MB,09:46:55 ,E:\LA REINA DEL SUR\3x20 - La Reina del Sur (Mexico).mpg,,,,,
,3x30 - La Reina del Sur (Mexico).mpg,285MB,09:48:45 ,E:\LA REINA DEL SUR\3x30 - La Reina del Sur (Mexico).mpg,,,,,
,3x12 - La Reina del Sur (Mexico).mpg,282MB,09:42:04 ,E:\LA REINA DEL SUR\3x12 - La Reina del Sur (Mexico).mpg,,,,,
,3x29 - La Reina del Sur (Mexico).mpg,273MB,09:48:08 ,E:\LA REINA DEL SUR\3x29 - La Reina del Sur (Mexico).mpg,,,,,
,3x31 - La Reina del Sur (Mexico).mpg,265MB,09:49:19 ,E:\LA REINA DEL SUR\3x31 - La Reina del Sur (Mexico).mpg,,,,,
USB20FD (O:),,Memoria 64 GB,9:32,2.1 GB,9 ficheros,0 ficheros,$0,,"""DE AYER"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,001 - Topissima (Brasil) portugues.mp4,358MB,09:38:14 ,O:\(Estreno) Topissima (Brasil)\001 - Topissima (Brasil) portugues.mp4,,,,,
,002 - Topissima (Brasil).mp4,341MB,09:39:18 ,O:\(Estreno) Topissima (Brasil)\002 - Topissima (Brasil).mp4,,,,,
,005 - Topissima (Brasil).mp4,252MB,09:41:58 ,O:\(Estreno) Topissima (Brasil)\005 - Topissima (Brasil).mp4,,,,,
,004 - Topissima (Brasil).mp4,236MB,09:41:12 ,O:\(Estreno) Topissima (Brasil)\004 - Topissima (Brasil).mp4,,,,,
,003 - Topissima (Brasil).mp4,231MB,09:40:27 ,O:\(Estreno) Topissima (Brasil)\003 - Topissima (Brasil).mp4,,,,,
,002 - Mas Alla de la Ilusion (Brasil).mp4,217MB,09:35:55 ,O:\(Estreno) Mas Alla de la Ilusion (Brasil)\002 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,005 - Mas Alla de la Ilusion (Brasil).mp4,214MB,09:37:31 ,O:\(Estreno) Mas Alla de la Ilusion (Brasil)\005 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,003 - Mas Alla de la Ilusion (Brasil).mp4,200MB,09:36:15 ,O:\(Estreno) Mas Alla de la Ilusion (Brasil)\003 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,004 - Mas Alla de la Ilusion (Brasil).mp4,191MB,09:36:54 ,O:\(Estreno) Mas Alla de la Ilusion (Brasil)\004 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
Actividad Sospechosa,,,,,,,,,
,Debe analizar cada una de estas Notificaciones con sus trabajadores.,,,,,,,,
,"Dispositivo sin Pago. USB20FD (O:). Insertado 09:32 . Comentario ""DE AYER"". ",,,,,,,,
,"Dispositivo sin Pago. RICARDITOOO (I:). Insertado 10:26 . Comentario ""DE AYER"". ",,,,,,,,
,"Dispositivo sin Pago. ESPERANZA (I:). Insertado 11:03 . Comentario ""ABAJO $49"". ",,,,,,,,
,"Dispositivo sin Pago. (E:). Insertado 03:00 . Comentario """". ",,,,,,,,
,"Dispositivo sin Pago. ROSA 32GB (I:). Insertado 03:36 . Comentario ""ROSA"". ",,,,,,,,
,"Dispositivo sin Pago. Nysaer Galaxy S7 (Samsung Electronics Co., Ltd. SM-G930U). Insertado 03:43 . Comentario ""NYSAER"". ",,,,,,,,
,"Dispositivo sin Pago. NCR_8GB (I:). Insertado 03:43 . Comentario ""NYSAER"". ",,,,,,,,
,"Dispositivo sin Pago. (Q:). Insertado 04:08 . Comentario """". ",,,,,,,,
,"Dispositivo sin Pago. BARBARA (S:). Insertado 04:22 . Comentario """". ",,,,,,,,
,"Dispositivo sin Pago. YOA (N:). Insertado 04:40 . Comentario ""CONVERTIDO"". ",,,,,,,,
,"Dispositivo sin Pago. (P:). Insertado 04:48 . Comentario """". ",,,,,,,,
,"Dispositivo sin Pago. ROSA 32GB (O:). Insertado 05:51 . Comentario """". ",,,,,,,,
,"Pago Alterado. OSMAY (I:). Insertado 06:05 . Copiado 1.1 GB. El Pago fue cambiado de $58 a $10 a las 18:22:38. Comentario """". . ",,,,,,,,
,"Pago Alterado. OSMAY (I:). Insertado 06:05 . Copiado 1.1 GB. El Pago fue cambiado de $0 a $58 a las 18:05:19. Comentario """". . ",,,,,,,,
,"Dispositivo sin Pago. LOAN (M:). Insertado 06:30 . Comentario ""CONVERTIDOS"". ",,,,,,,,
,"Pago Alterado. FELICIA (I:). Insertado 06:49 . Copiado 32 MB. El Pago fue cambiado de $0 a $135 a las 18:58:06. Comentario ""10HB/N($06)+05HCOL($15)"". . ",,,,,,,,
,"Pago Alterado. FELICIA (I:). Insertado 06:49 . Copiado 32 MB. El Pago fue cambiado de $0 a $0 a las 18:49:02. Comentario ""10HB/N($06)+05HCOL($15)"". . ",,,,,,,,
,"Dispositivo sin Pago. Nysaer Galaxy S7 (Samsung Electronics Co., Ltd. SM-G930U). Insertado 06:52 . Comentario ""NYSAER"". ",,,,,,,,
